40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
38
40
40
40
40
38
40
40
40
38
40
40
40
38
40
38
40
40
40
40
40
42
42
44
44
46
46
44
44
44
44
44
44
44
44
44
